Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,category
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Southlake,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,San Angelo,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Round Rock,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Sherman,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rockwall,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Rowlett,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Round Rock,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,San Marcos,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Schertz,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Southlake,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Tyler,,,,,,,,,,,,,,,Home and lifestyle
,,Waxahachie,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,San Angelo,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Waco,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Richardson,,,,,,,,,,,,,,,Fashion accessories
,,Waxahachie,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Victoria,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Sherman,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Plano,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Seguin,,,,,,,,,,,,,,,Home and lifestyle
,,Tyler,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Rockwall,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Rowlett,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Rosenberg,,,,,,,,,,,,,,,Fashion accessories
,,Port Arthur,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Texas City,,,,,,,,,,,,,,,Home and lifestyle
,,Plano,,,,,,,,,,,,,,,Fashion accessories
,,Sugar Land,,,,,,,,,,,,,,,Home and lifestyle
,,Port Arthur,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,San Antonio,,,,,,,,,,,,,,,Home and lifestyle
,,Seguin,,,,,,,,,,,,,,,Fashion accessories
,,Waco,,,,,,,,,,,,,,,Home and lifestyle
,,Texas City,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Temple,,,,,,,,,,,,,,,Fashion accessories
,,Weslaco,,,,,,,,,,,,,,,Home and lifestyle
,,Victoria,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Sugar Land,,,,,,,,,,,,,,,Fashion accessories
,,San Marcos,,,,,,,,,,,,,,,Home and lifestyle
,,San Antonio,,,,,,,,,,,,,,,Fashion accessories
,,Richardson,,,,,,,,,,,,,,,Home and lifestyle
,,Weatherford,,,,,,,,,,,,,,,Fashion accessories
,,Weatherford,,,,,,,,,,,,,,,Home and lifestyle
,,Weslaco,,,,,,,,,,,,,,,Fashion accessories
,,Rosenberg,,,,,,,,,,,,,,,Home and lifestyle
,,Schertz,,,,,,,,,,,,,,,Fashion accessories
,,Temple,,,,,,,,,,,,,,,Home and lifestyle
